"Project.Name","Out.Degrees","In.Degrees"
"chip-gpio",3,0
"chip8",2,0
"chip8_emu",1,0
"chip8_vm",2,0
"chipmunk",2,0
"chipmunk-rs",2,0
"chipmunk-sys",2,1
"chipper",4,0
"chomp",7,3
"chord3",4,0
"chords",2,0
"chromaprint",1,0
"chrome_native_messaging",5,0
"chronic",2,0
"chrono",7,619
"chrono_utils",1,1
"chrono-humanize",1,5
"chrono-tz",5,3
"chronograph",4,0
"chttp",4,0
"chunk_store",8,1
"cicada",15,0
"cid",5,1
"cidr",3,1
"cidrr",2,0
"cifar_10_loader",9,0
"cipher-crypt",2,0
"circadian",6,0
"circbuf",1,0
"circular-queue",0,1
"ciruela",54,0
"citadel-crud",3,0
"cite",2,0
"citrus",3,0
"citymapper",15,0
"civet",5,3
"civet-sys",1,1
"cjdns",2,0
"cjieba-sys",1,1
"cl-sys",2,2
"clam",3,0
"clamp",0,3
"clams",6,0
"clang",7,7
"clang-sys",7,12
"clang-typecheck",4,0
"clap",18,1130
"clap-test",2,1
"clapcomp",1,0
"classfile-parser",2,0
"classif",1,0
"classifier",2,0
"classifier-measures",2,0
"classreader",1,0
"claude",4,1
"claxon",5,2
"cld2",3,1
"cld2-sys",5,1
"cldap",1,0
"cldr",5,0
"clear_on_drop",2,6
"clear-coat",4,0
"clementine",1,0
"clerk",2,0
"cleverbot_io",6,0
"cleye",7,0
"clfft",7,1
"clfsmgmt-sys",1,0
"clfsw32-sys",1,0
"cli",1,0
"cli-proxy",8,0
"cli-setup",1,2
"cli-utils",1,0
"click_and_load",9,0
"clicolors-control",4,2
"climate",2,0
"climate-si7020",1,0
"climatempo",2,0
"clin",14,0
"cline",1,0
"clingo",3,0
"clingo-sys",2,1
"clipboard",6,9
"clipboard-master",3,0
"clipboard-win",6,3
"clipping",2,0
"clippy",16,511
"clippy_lints",14,1
"clit-rs",4,0
"clj_rub",7,0
"clock_cache",1,0
"clock_ticks",1,22
"clocked-dispatch",2,0
"clockpro-cache",3,0
"clocksource",2,1
"clog",6,1
"clog-cli",6,0
"clonablechild",1,0
"clone",2,0
"close_enough",1,1
"closed01",2,3
"closer",2,2
"closestmatch",1,0
"closet",0,2
"cloudabi",1,0
"clowder",18,0
"clt",4,0
"clusapi-sys",1,0
"clutter",1,0
"cmac",4,3
"cmacros",1,0
"cmail",6,0
"cmake",2,57
"cmark-hamlet",2,0
"cmark2jira",1,0
"cmdtaglib",1,0
"cmudict",6,0
"cmudict_core",1,1
"cmustify",1,0
"cntk",6,0
"cntr-fuse",6,0
"cntr-nix",8,0
"coalesce",0,1
"coap",11,0
"coarsetime",3,0
"coaster",9,6
"coaster-blas",6,1
"coaster-nn",4,1
"cobalt",2,0
"cobalt-bin",31,0
"cobs",1,2
"cocaine",22,0
"coco",3,7
"cocoa",5,20
"cocoa_image",7,0
"code-sandwich-crates-io-release-test",1,0
"code-sandwich-crates-io-release-test-macros",2,1
"codegenta",5,0
"codemap",0,2
"codemap-diagnostic",3,1
"codeowners",4,1
"codepage-437",1,0
"codeplatter",5,0
"codesign",7,0
"codespawn",2,0
"codeviz",7,1
"codeviz_common",1,7
"codeviz_java",1,2
"codeviz_js",1,2
"codeviz_python",1,2
"codeviz_rust",1,2
"codgenhelp",1,0
"cog",1,0
"cognitive",8,0
"cognitive-aesthetics",6,0
"cognitive-device-manager",13,1
"cognitive-exhibitor",5,0
"cognitive-frames",1,1
"cognitive-graphics",4,6
"cognitive-inputs",4,3
"cognitive-outputs",9,2
"cognitive-qualia",12,9
"cognitive-renderer-gl",6,2
"cognitive-wayland-frontend",9,0
"cogs",10,0
"cogset",2,0
"coin",1,0
"coinaddress",3,0
"coinbaser",2,0
"coinmarketcap",4,0
"coinnect",14,0
"colerr",6,0
"collada",4,1
"collapse-crate",3,0
"collect",5,4
"collectd-plugin",8,0
"collection",3,0
"collection_traits",2,0
"collenchyma",10,7
"collenchyma-blas",6,1
"collenchyma-nn",7,1
"collider",2,0
"collision",9,7
"collisions",1,1
"colm",4,1
"colog",3,0
"color_scaling",2,0
"color-thief",3,0
"colored",3,71
"colored_logger",3,0
"colorhash256",1,0
"colorify",0,4
"colorizex",7,0
"colorparse",2,1
"colorstring",2,0
"colour",2,1
"column",1,0
"column_derive",3,1
"columnar",2,2
"columnar_derive",3,0
"com-rs",2,3
"combid",2,0
"combinadics",1,0
"combine",14,16
"combine-language",1,1
"combup",3,1
"comcart",4,0
"comctl32-sys",2,2
"comdlg32-sys",2,1
"comet",4,0
"comic",4,1
"command-macro",1,0
"command-macros",1,1
"commander",1,1
"commandext",2,10
"commands",3,0
"commandspec",2,0
"comment-strip",2,0
"commitlog",8,0
"commodore",12,0
"common_failures",1,0
"commoncrypto",3,1
"commoncrypto-sys",3,1
"comms",4,0
"compactmap",5,2
"compacts",13,0
"compacts-bits",6,2
"compacts-dict",2,1
"compacts-prim",1,3
"compare",0,6
"compass-sprite",1,0
"compiler-builtins-snapshot",3,2
"compiletest_rs",9,60
"complex",0,9
"compose_yml",16,2
"comppkgsup-sys",1,0
"compress",4,3
"compressor",4,0
"compstui-sys",1,0
"comrak",11,2
"comsvcs-sys",1,0
"conc",5,0
"concat-string",1,1
"conch-parser",3,1
"conch-runtime",18,0
"concur",2,0
"concurrent",5,0
"concurrent_prime_sieve",3,0
"concurrent-hash-map",2,0
"concurrent-hashmap",2,2
"concurrent-kv",1,0
"concurrent-stack",1,0
"condition_variable",1,2
"conductor",25,0
"conduit",1,13
"conduit-conditional-get",4,1
"conduit-cookie",6,1
"conduit-git-http-backend",2,2
"conduit-json-parser",6,1
"conduit-log-requests",5,1
"conduit-middleware",2,5
"conduit-mime-types",1,8
"conduit-router",3,1
"conduit-static",7,1
"conduit-test",2,7
"conduit-utils",3,1
"condvar",1,0
"ConExpression",1,0
"config",11,11
"config_fairy",2,0
"config_file_handler",10,7
"config_struct",5,0
"configuration",2,0
"configure",6,2
"configure_derive",6,1
"confluence",5,0
"confsolve",1,0
"confusion",1,0
"confy",1,1
"congredi",10,0
"conhash",4,2
"conllx",9,0
"connected_socket",3,1
"connectr",26,0
"conniecs",7,0
"conniecs-derive",2,1
"conrod",39,12
"conrod_derive",2,1
"cons",1,0
"consecutive-vecmap",1,0
"conserve",20,0
"consist",1,0
"consistency",2,0
"consistent_hash",3,0
"consistent-rs",1,0
"console",9,9
"const-cstr",1,5
"const-cstr-fork",1,4
"constellation",7,0
"constrained",3,0
"constructor",1,0
"consul",8,1
"containers",12,4
"content",5,0
"content-blocker",3,0
"context",8,9
"context_bind",1,0
"control-code",2,0
"conv",3,21
"convec",1,0
"convenience",1,1
"convert",6,0
"convex_hull",7,0
"conway",3,0
"conway-rs",1,0
"cookbook_data_parser",6,1
"cookbook_src_generator",6,0
"cookie",8,37
"cool_faces",1,0
"coord_transforms",6,0
"copperline",5,1
"copra",14,0
"copy_dir",2,4
"corange-rs",5,0
"core_affinity",4,0
"core_collections",2,2
"core_foundation",1,2
"core_io",1,4
"core_rustc-serialize",2,0
"core-foundation",4,22
"core-foundation-sys",1,14
"core-graphics",5,13
"core-midi",3,0
"core-midi-sys",1,1
"core-text",4,1
"core-utils",5,0
"coreaudio-rs",4,3
"coreaudio-sys",2,1
"CoreFoundation-sys",2,2
"coremidi",5,1
"coremidi-sys",2,1
"corepack",4,0
"coresimd",1,2
"corguids-sys",1,0
"cornflake",1,0
"corollary",13,0
"corollary-support",1,0
"corona",6,0
"coroutine",9,3
"coroutine-rs",5,0
"coroutines",1,0
"correngine-sys",1,0
"corroder",3,0
"corruption",5,0
"corsware",6,0
"cortex-m",5,56
"cortex-m-quickstart",3,0
"cortex-m-rt",5,39
"cortex-m-rtfm",11,2
"cortex-m-rtfm-macros",4,1
"cose",2,1
"cose-c",1,0
"cosmo",1,0
"cosmos",4,1
"cotoxy",11,0
"couchbase",8,1
"couchbase-sys",3,1
"couchdb",12,0
"count-min-sketch",3,0
"counted-array",1,0
"countmap",1,0
"courier",9,0
"cov",14,1
"coveralls-api",7,1
"covet",11,0
"cow",2,0
"coyoneda",2,0
"cp211x_uart",3,1
"cpal",12,8
"cplex-sys",4,0
"cplx",4,0
"cpp",5,5
"cpp_build",6,4
"cpp_codegen",11,0
"cpp_common",3,2
"cpp_demangle",7,5
"cpp_macros",7,1
"cpp_syn",9,7
"cpp_synmap",3,3
"cpp_synom",1,5
"cpp_to_rust",17,4
"cpp_to_rust_build_tools",1,1
"cpp_to_rust_common",13,3
"cpp_to_rust_generator",13,1
"cpp-typecheck",6,0
"cppn",4,0
"cpr",8,1
"cpubars",1,0
"cpufreq",4,0
"cpuid",1,1
"cpuprofiler",2,3
"cpython",7,11
"cpython-json",3,2
"cql",2,0
"cql_bindgen",6,2
"cql_ffi",2,1
"cql-ffi-safe",2,0
"crack",19,0
"cracker",3,0
"craigslist-scraper",6,0
"crast",12,0
"crate-deps",2,0
"cratedb",11,0
"crates_io_api",8,0
"crates_search",5,0
"crates-api",4,0
"crates-index",7,2
"crates-index-diff",4,1
"crates-io",7,3
"crates-io-changes",1,0
"crates-io-cli",14,0
"crates-mirror",11,0
"crayon",24,0
"crc",3,42
"crc32",0,2
"crc32c",4,1
"crc32c-hw",2,0
"crc32c-sse42",2,0
"crdt",3,0
"crdt_fileset",2,0
"crdts",7,1
"credentials",12,1
"credentials_to_env",4,0
"credui-sys",1,1
"crest",8,0
"cretonne-frontend",1,1
"cretonne-native",2,0
"cretonne-reader",1,0
"cretonne-wasm",4,0
"crfsuite",2,0
"crfsuite-sys",4,1
"cribbage",1,0
"criterion",18,14
"criterion-plot",7,1
"criterion-stats",12,1
"crius",1,0
"croaring",5,0
"croaring-sys",3,1
"cron",4,3
"cron_rs",7,0
"cron-bugfix-version",3,1
"cronenberg",1,0
"cronjob",2,0
"cronparse",1,1
"crontab",3,1
"cross",6,0
"crossbeam",1,108
"crossbeam-channel",5,10
"crossbeam-deque",3,3
"crossbeam-epoch",8,7
"crossbeam-skiplist",5,0
"crossbeam-utils",1,7
"crossterm",2,0
"crow_engine",3,0
"crowbar",4,1
"crowbook",32,0
"crowbook-intl",3,2
"crowbook-intl-runtime",1,2
"crowbook-localize",4,1
"crowbook-text-processing",2,1
"crslmnl",5,0
"crucible",4,0
"crude-profiler",1,1
"crunchy",0,7
"crusadertest2",1,0
"crush",4,0
"crushtool",9,1
"crust",44,2
"crustacean",4,2
"crustacean-executable",3,0
"crustacean-plugin",3,0
"cryogen",6,0
"cryogen_plugin_json",3,1
"cryogen_plugin_markdown",6,1
"cryogen_plugin_yaml",3,1
"cryogen_prelude",3,4
"crypt32-sys",2,5
"cryptdll-sys",1,0
"cryptnet-sys",1,0
"crypto_vault",3,0
"crypto-bank",6,0
"crypto-currency",5,5
"crypto-hash",7,2
"crypto-hashes",13,0
"crypto-mac",5,7
"crypto-market",6,5
"crypto-market-event",4,4
"crypto-market-stream",8,3
"crypto-market-stream-poloniex",15,0
"crypto-market-stream-ws",11,2
"crypto-ops",2,2
"crypto-tests",4,23
"crypto-util",3,5
"cryptocompare",3,0
"cryptohash",1,0
"cryptominisat",2,0
"cryptonite",7,0
"cryptopals",1,0
"cryptor",2,0
"cryptosphere",1,0
"cryptovec",3,2
"cryptsetup",4,1
"cryptsetup-rs",9,1
"cryptui-sys",1,0
"cryptxml-sys",1,0
"csa",2,1
"cscapi-sys",1,0
"cscdll-sys",1,0
"csfml-audio-sys",4,1
"csfml-graphics-sys",5,1
"csfml-network-sys",4,1
"csfml-system-sys",2,5
"csfml-window-sys",4,2
"cson",1,0
"csr-gen",6,0
"csrf",18,1
"css",15,2
"css-autoprefix",4,0
"css-color-parser",1,3
"css-purify",1,0
"cssparser",19,6
"cssparser-macros",5,1
"cstr",2,0
"cstr_core",2,0
"cstr-argument",2,3
"cstr-macros",3,1
"csv",8,81
"csv_to_json",1,0
"csv-core",2,3
"csv-index",3,1
"csvroll",2,1
"csvstore",3,0
"ct-logs",1,2
"ctaes-sys",6,1
"ctest",3,0
"ctrlc",5,32
"cts",3,0
"cttw",4,0
"ctx",2,0
"cubeb",1,0
"cubeb-backend",1,0
"cubeb-core",2,2
"cubeb-sys",3,1
"cublas",4,2
"cublas-sys",2,1
"cuckoofilter",5,0
"cucumber",9,1
"cuda",1,2
"cuda_blas",2,0
"cuda_dnn",3,0
"cudd-sys",1,0
"cudnn",4,1
"cudnn-sys",2,1
"cue",3,0
"cue_sheet",2,0
"culqi",7,0
"cult",1,0
"cupi",5,1
"cupi_shift",1,0
"cupid",2,2
"cups-sys",1,0
"curiosity",4,0
"curl",11,102
"curl-easybuilder",2,0
"curl-sys",9,6
"currency",2,0
"current",0,4
"curs",8,2
"curse",3,0
"cursebox",1,1
"curses-game-wrapper",7,0
"curses-line-ui",1,0
"curses-sys",1,0
"cursive",20,14
"cursive_calendar_view",4,0
"cursive_hexview",2,0
"cursive_table_view",2,0
"cursive_tree_view",2,0
"curtain",16,0
"curve",3,0
"curve25519-dalek",10,11
"curved_gear",8,0
"custom_derive",1,21
"cuticula",6,0
"cvar",1,0
"cvesearch",2,0
"cyborg",8,0
"cycle-sort",1,0
"cylus",1,0
"cymrust",2,0
"czmq",5,4
"czmq-sys",1,1
"czt",7,2
"d20",2,0
"d2d1-sys",1,1
"d3d10_1-sys",1,0
"d3d10-sys",1,0
"d3d11",2,0
"d3d11-sys",2,2
"d3d11-win",2,1
"d3d12-sys",2,2
"d3d9-sys",2,1
"d3dcompiler-sys",2,3
"d3dcsx-sys",1,0
"d3dcsxd-sys",1,0
"dacite",4,2
"dacite-winit",3,0
"daemon",5,0
"daemonize",6,8
"daemonizer",5,0
"daggy",1,6
"dagon",12,0
"dalek",4,0
"dalek-credentials",2,1
"dalek-rangeproofs",6,1
"dao",6,2
"dardan_ui",1,0
"dark",7,0
"darksky",9,0
"darling",4,2
"darling_core",5,2
"darling_macro",3,1
"dars",7,0
"darwin-rs",5,0
"dash",2,0
"dash2html",2,0
"dat-network-protocol",2,0
"data_chain",6,0
"data_structure_traits",2,1
"data-encoding",2,47
"data-encoding-bin",2,0
"data-encoding-macro",3,1
"data-encoding-macro-internal",3,1
"data-url",4,0
"database",1,0
"database_exporter",5,0
"datafusion",14,0
"dataloader",2,0
"dataplotlib",1,0
"datastore-sys",4,0
"date",1,1
"datetime",14,4
"datetime_macros",2,1
"daumdic",5,0
"daummap",5,0
"davclnt-sys",1,0
"david-set",2,0
"davros",1,0
"days-in-month",1,0
"dazeus",3,0
"db-accelerate",4,0
"dbench",4,0
"dbf",1,1
"dbf2csv",2,0
"dbg",1,0
"dbgeng-sys",1,0
"dbghelp-sys",2,2
"dbgp",9,0
"dbkit-engine",3,0
"dbl",1,3
"dbmigrate",15,0
"dbmigrate-lib",7,1
"dbox",4,0
"dbus",5,23
"dbus-bytestream",6,0
"dbus-codegen",3,0
"dbus-macros",1,1
"dbus-serialize",1,1
"dbus-tokio",6,1
"dciman32-sys",1,0
"dcolor",3,4
"dcombu",8,0
"dcomp-sys",1,0
"dcpu",19,0
"dcpu16",1,1
"dcpu16-gui",12,0
"ddate",1,0
"ddbug",9,0
"ddcutil",3,0
"ddcutil-sys",1,1
"ddg",7,0
"ddg_cli",2,0
"ddp",4,0
"ddraw-sys",1,0
"dds",1,0
"dds-rs",7,1
"ddsfile",4,0
"deb-version",5,0
"debcargo",12,0
"debian",4,0
"debug_stub_derive",2,3
"debug_unreachable",1,8
"debug-cell",1,0
"debug-rs",3,0
"debugit",2,2
"debugserver-types",4,1
"debugtrace",1,1
"decibel",1,1
"decimal",8,7
"decimate",6,0
"deckofcards",1,0
"decorum",4,2
"decrunch",2,0
"dedup_signature",2,0
"deepspeech",3,0
"deepspeech-sys",1,1
"default_allocator",1,2
"default-editor",0,1
"defaultmap",1,1
"deflate",4,5
"defrag",3,0
"defrag-dirs",7,0
"delay-queue",1,0
"delix",16,0
"delta",1,0
"delta_e",1,0
"dementia",6,0
"demo-hack",3,1
"demo-hack-impl",2,2
"demod_fm",1,0
"demon",3,0
"dense_mats",1,1
"densearray",5,0
"densearray_kernels",2,1
"density",1,0
"dent",4,0
"denv",2,0
"dependy",2,1
"depgraph",2,0
"deque",1,11
"der-parser",5,1
"derbyjson",3,0
"derivation",2,0
"derivative",4,12
"derive_builder",9,26
"derive_builder_core",4,1
"derive_deref",2,0
"derive_derive",2,0
"derive_is_enum_variant",4,0
"derive_more",2,5
"derive_state_machine_future",5,1
"derive-diff",3,0
"derive-error",4,17
"derive-error-chain",2,5
"derive-getters",2,0
"derive-into-owned",2,0
"derive-new",4,14
"derive-try-from-primitive",2,0
"derp",4,1
"des",7,1
"desk",1,0
"dessert",4,0
"dessert-derive",2,1
"destructivator",3,0
"desync",3,0
"detour",14,0
"detrojt",2,0
"deuterium",4,1
"deuterium_orm",11,0
"deuterium_plugin",3,1
"dev",6,0
"dev_menu",4,0
"dev-cmd",1,0
"devboat-docker",1,0
"devd-rs",2,0
"devenum-sys",1,0
"device_tree_source",4,1
"deviceaccess-sys",1,0
"devicemapper",17,0
"devloop",5,0
"devmgr-sys",1,0
"devp2p",17,1
"devp2p-secp256k1",6,5
"dewey",2,0
"df2",3,0
"dflayout-sys",1,0
"dft",5,5
"dfw",21,0
"dgl",11,1
"dgl-gl",1,1
"dgraph_client",10,0
"dharma",3,5
"dhcp_parser",2,0
"dhcp4r",1,1
"dhcpcsvc-sys",1,0
"dhcpcsvc6-sys",1,0
"dhcpsapi-sys",1,0
"dhl",14,0
"dht",5,0
"dht22_pi",2,0
"di",1,0
"dialoguer",2,7
"dice-me",2,0
"diceware",2,0
"diceware-gen",1,0
"diceware-rs",1,0
"dictcc",17,0
"dictcc-cli",7,0
"diecast",2,0
"diesel",24,40
"diesel_cli",12,0
"diesel_codegen",16,9
"diesel_codegen_shared",3,2
"diesel_codegen_syntex",5,1
"diesel_derives",7,2
"diesel_derives_extra",7,0
"diesel_derives_traits",2,1
"diesel_full_text_search",1,1
"diesel_infer_schema",7,3
"diesel_logger",3,1
"diesel_ltree",4,0
"diesel_migrations",6,3
"diesel_pg_hstore",4,0
"diesel-chrono-duration",2,0
"diesel-derive-enum",4,0
"diesel-derive-more",7,0
"diesel-derive-newtype",3,1
"diff",2,18
"diffbot",8,0
"difference",3,29
"difference_engine",5,0
"differential-dataflow",15,0
"differential-evolution",1,0
"differential-geometry",2,0
"diffusion",1,0
"difxapi-sys",1,0
"digest",1,58
"digest-buffer",2,15
"digest-hash",3,1
"digest-writer",4,5
"digitalocean",14,0
"digits",3,1
"dijkstra",1,0
"dilithium",7,1
"dimacs",1,0
"dimage",7,2
"dimensioned",8,7
"dinghy",17,0
"dinghy-build",4,1
"dinghy-lib",23,1
"dingus",4,0
"dinput",1,2
"dinput8-sys",1,0
"dinzai-datni",6,0
"dipstick",11,0
"dir-diff",2,0
"dir-signature",20,1
"direct",2,0
"direct-gui",3,3
"direct2d",5,0
"direction",5,3
"directories",1,0
"directwrite",4,1
"directx",6,0
"directx-sys",6,1
"dirent-sys",1,0
"dirs",5,2
"discogs",7,0
"discord",13,1
"discord_rust_framework",11,0
"discotech",5,0
"discotech_zookeeper",7,1
"discrete",1,0
"discrimination",2,0
"dishub",9,0
"disjoint-sets",1,0
"disk_utils",2,0
"diskarbitration-sys",2,0
"diskvec",3,1
"dispatch",1,1
"display_derive",4,3
"disqrust",2,0
"disque",1,1
"disque-cli",2,0
"dissolve",2,0
"dist_tx",3,1
"distance-field",3,1
"distance-transform",1,1
"distinst",9,0
"distinst-libparted-sys",1,1
"distributions",1,0
"ditto",10,0
"divbuf",1,0
"dividebatur",7,0
"djangohashers",12,1
"djinn",12,0
"djpass",4,0
"dkregistry",17,0
"dlc-decrypter",7,0
"dlib",2,3
"dloadhelper-sys",1,0
"dlopen",8,0
"dlopen_derive",3,1
"dlx",0,1
"dmap",3,0
"dmc",3,1
"dmg",3,0
"dmoguids-sys",1,0
"dmoj",2,0
"dmsort",6,1
"dmx",2,0
"dmx-serial",3,1
"dmx-termios",2,1
"dns-lookup",7,1
"dns-parser",4,5
"dns-parser-joe",3,0
"dns-sd",2,0
"dnsapi-sys",1,0
"dnscache",14,0
"dnscrcli-sys",1,0
"dnsimple",3,0
"dnslib-sys",1,0
"dnsoverhttps",5,0
"dnsperf-sys",1,0
"dnsrpc-sys",1,0
"dnsrslvr-sys",1,0
"dnssd",1,0
"dnstap",4,0
"doapi",6,0
"docbase_io",8,0
"docker",3,1
"docker_compose",12,1
"docker-rs",2,0
"docker4rs",5,0
"docker4rst",5,0
"docket",8,0
"docomo-api",4,0
"docopt",7,253
"docopt_macros",4,13
"docrypto",4,0
"docsrs-test",1,0
"docstrings",2,0
"dogged",1,1
"doggo",3,0
"dogstatsd",1,1
"doh",13,0
"doh-proxy",10,0
"dok",6,0
"dolores",5,0
"domafic",3,1
"domain",8,6
"donhcd-sentry",3,0
"dono",5,0
"dont_panic_slice",1,0
"doq",7,0
"dorset",2,0
"dot",0,8
"dot_crocotile",5,0
"dot_json",1,0
"dot_vox",5,0
"dota2_api",4,0
"dotcopter",8,0
"dotenv",4,53
"dotenv_codegen",5,2
"dotenv_codegen_impl",4,1
"dotenv_macros",1,4
"dotenv-shell",4,0
"dotext",2,0
"dotfiler",2,0
"dotfiles-manager",2,0
"dotfilesctl",14,0
"dotplot",1,0
"dotproperties",1,0
"dotr",5,0
"dotrust",4,0
"dots",8,0
"dotter",4,0
"double",3,0
"double-checked-cell",3,0
"doublepivot-quicksort",1,0
"doubly",1,0
"doug",7,0
"download_sdl2",5,0
"dpc-rdup-du",2,0
"dpc-simplemap",2,0
"dpdk",17,0
"dpdk-alloc",2,0
"dpdk-ioctl",5,1
"dpdk-serde",4,1
"dpdk-sys",2,2
"dpdk-unix",11,1
"dpt",22,1
"dpx-sys",1,0
"drain-while",1,0
"draw_state",3,4
"dredd-hooks",10,0
"dredge",2,0
"dribble",1,1
"drill",9,0
"drm",11,2
"drm-macros",2,1
"drm-rs",3,3
"drm-sys",3,2
"drone",12,2
"drone-core",6,5
"drone-core-macros",6,1
"drone-cortex-m",11,1
"drone-cortex-m-macros",6,1
"drone-cortex-m-svd",7,0
"drone-macros",2,1
"drone-macros-core",1,3
"drone-stm32",9,0
"drone-stm32f1",3,1
"drone-stm32l4",3,1
"drone-sx1276",4,1
"drone-sx1276-cortex-m",4,0
"drone-sx1276-macros",5,1
"drone-test",2,4
"droom-ui",2,0
"drop_guard",1,0
"dropbox-dir",6,0
"drossel",3,0
"drossel-journal",4,1
"drow",8,0
"drt-sys",1,0
"drtprov-sys",1,0
"drttransport-sys",1,0
"drum",5,0
"dsdl_compiler",7,0
"dsdl_parser",3,1
"dsfmt-rs",1,0
"dsound-sys",1,1
"dsp",4,0
"dsp-chain",6,7
"dsprop-sys",1,0
"dssec-sys",1,0
"dssim",10,0
"dststlog-sys",1,0
"dsuiext-sys",1,0
"dtab",3,0
"dtchelp-sys",1,0
"dterm",11,0
"dterm-built-in-font",3,1
"dterm-gl",1,1
"dtl",2,0
"dtoa-short",2,1
"dtree",1,0
"dts_viewer",4,0
"du",3,0
"dua",1,0
"dual",1,0
"dual_num",1,0
"dual_quaternion",2,1
"dualshock4",4,0
"duckdns",2,0
"duct",8,8
"duct_sh",1,0
"dudect-bencher",4,0
"dui",2,0
"duktape",4,0
"duktape_ffi",2,1
"duktape_sys",1,1
"dummy-rustwlc",3,1
"dumplingh",6,0
"dunce",0,4
"dungen",1,0
"duniter-crypto",3,0
"duniter-keys",3,0
"duniter-rs-wotb",3,0
"duniter-wotb",5,0
"dup",1,0
"dupcheck",1,0
"dupdup",5,0
"duplicate-kriller",8,0
"duration-parser",2,0
"durite",3,0
"dux",10,0
"dvb",6,0
"dvec",3,4
"dvi",2,0
"dvk",7,1
"dvk_ext_debug_report",4,0
"dwarf",2,0
"dwarf_x86",4,0
"dwarfdump",5,0
"dweet",2,0
"dwindow",12,2
"dwmapi-sys",2,4
"dwprod",4,0
"dwrite-sys",2,2
"dwrote",9,0
"dwt",2,1
"dxf",12,0
"dxgcap",4,1
"dxgi-sys",2,2
"dxgi-win",1,3
"dxguid-sys",1,4
"dxtmsft-sys",1,0
"dxtrans-sys",1,0
"dxva2-sys",1,0
"dylib",1,5
"dymod",1,0
"dyn_sized",1,1
"dynamic",1,2
"dynamic_reload",4,0
"dynamic-arena",1,0
"dynamixel",4,0
"dynamo",3,0
"dynasm",3,3
"dynasmrt",1,3
"dynlib",2,0
"dynlib_derive",3,0
"dynomite",4,1
"dynomite-derive",6,0
"dyon",11,3
"dyon_to_rust",2,0
"e2fslibs-sys",3,0
"e2r",11,0
"e310x",4,0
"eager_json",2,0
"eagre-asn1",1,0
"eappcfg-sys",1,0
"eappprxy-sys",1,0
"earley",3,0
"earlgrey",4,2
"ears",2,5
"earth",6,0
"earwax",4,0
"ease",6,0
"easer",3,0
"easregprov-sys",1,0
"easter",1,2
"easy_strings",2,0
"easy_syntax",1,0
"easy-bluez",12,0
"easy-csv",2,0
"easy-csv-derive",2,1
"easy-hash",1,0
"easy-plugin",7,2
"easy-plugin-parsers",5,1
"easy-plugin-plugins",4,1
"easybench",0,3
"easybuffers",1,0
"easycurses",1,0
"easyfibers",13,0
"easyjack",7,0
"easytiming",2,0
"ebpf",5,0
"ebustl",3,0
"ecc",1,0
"eccles",2,0
"ecdh",2,0
"ecla",1,0
"eclectic",6,0
"eco",4,0
"ecp",0,1
"ecs",4,0
"ed25519-dalek",13,5
"edcert",7,3
"edcert-compressor",6,0
"edcert-letter",3,0
"edcert-restrevoke",4,0
"edfp",1,0
"edfp2",1,0
"edge",7,0
"edge-detection",2,0
"edid",1,1
"edit-chunks",5,0
"edit-distance",1,4
"editdistancewf",1,0
"editorconfig",4,1
"edn",1,0
"edo",1,0
"eep",4,0
"eeprom",3,0
"eetf",4,2
"efm32gg11b820",4,0
"efm32gg990",4,0
"efm32hg222f64",4,0
"efr32x12p",4,0
"efr32xg12p",4,0
"efswrt-sys",1,0
"egc",10,0
"egg-mode",20,6
"egg-mode-text",4,0
"egl",2,4
"egli",5,2
"ehstorguids-sys",1,0
"ei",2,0
"eidolon",1,0
"eirc",2,0
"either",1,36
"ejdb",7,0
"ejdb-sys",2,1
"elastic",19,1
"elastic_date_macros",2,1
"elastic_derive",3,1
"elastic_hyper",9,0
"elastic_macros",6,1
"elastic_reqwest",11,1
"elastic_responses",9,2
"elastic_responses",9,1
"elastic_types",16,2
"elastic_types_derive",7,2
"elastic_types_derive_internals",9,2
"elastic_types_macros",6,1
"elastic-array",2,8
"elastic-array-plus",2,2
"elastic-queries",6,0
"elasticlunr-rs",9,0
"electro",2,0
"elementtree",2,4
"elf",1,9
"elfapi-sys",1,0
"elfkit",7,0
"elfmalloc",7,0
"elftools",3,0
"elfutils",7,0
"elfx86exts",7,0
"eligos",4,1
"eliza",7,0
"elliptic",1,0
"elliptic-sys",2,1
"elma",2,0
"elma-lgr",2,0
"elmdoc",2,0
"elmesque",14,3
"elog",3,1
"eloggr",4,0
"elp",4,0
"elrond",2,0
"els-sys",1,0
"elscore-sys",1,0
"emacs",5,1
"emacs_module",2,1
"emacs_module_bindings",4,1
"emacs-rs-module",5,0
"emacs-rust-module-base",2,0
"email",8,6
"email-format",6,1
"emailaddress",2,2
"embed",1,0
"embed_js",1,0
"embed_js_build",6,0
"embed_js_common",5,2
"embed_js_derive",3,1
"embed_staticfile",7,0
"embed-resource",1,3
"embedded-hal",3,19
"embedrs-bytes",4,0
"embree-rs",4,0
"emcee",3,0
"emerald-cli",20,0
"emerald-core",27,1
"emerald-rocksdb",4,1
"emerald-rs",32,1
"emissary",4,0
"emit",5,2
"emit_ansi_term",4,0
"emit_seq",6,0
"emlib",2,0
"emoji-commit",4,0
"emojicode",1,0
"emojicode-sys",1,1
"emojicons",6,1
"empty",1,0
